Datetime,Day-ahead Price [GBP/MWh],Net Load,Last Closing Gas Price [GBpence/therm]
2023-08-28 18:00:00+00:00,117.275,21778.0701,132.5
2023-08-28 19:00:00+00:00,108.69,23687.53243,132.5
2023-08-28 20:00:00+00:00,94.88,24145,132.5
2023-08-28 21:00:00+00:00,86.875,24428.5,132.5
2023-08-28 22:00:00+00:00,85.205,22917.5,132.5
2023-08-28 23:00:00+00:00,80.695,19930,132.5
2023-08-29 00:00:00+00:00,76.27,16957,132.5
2023-08-29 01:00:00+00:00,74.095,15324.5,132.5
2023-08-29 02:00:00+00:00,74.41,14455.5,132.5
2023-08-29 03:00:00+00:00,80.08,13925,132.5
2023-08-29 04:00:00+00:00,87.76,13515,132.5
2023-08-29 05:00:00+00:00,102.535,13714.74225,132.5
2023-08-29 06:00:00+00:00,112.225,14901.55604,132.5
2023-08-29 07:00:00+00:00,104.715,17736.35459,132.5
2023-08-29 08:00:00+00:00,95.79,20360.34812,132.5
2023-08-29 09:00:00+00:00,90.625,21556.03741,132.5
2023-08-29 10:00:00+00:00,86.415,19857.53414,132.5
2023-08-29 11:00:00+00:00,82.615,18103.97572,132.5
2023-08-29 12:00:00+00:00,80.415,17876.9752,132.5
2023-08-29 13:00:00+00:00,80.92,18537.85343,132.5
2023-08-29 14:00:00+00:00,86.27,18613.1259,132.5
2023-08-29 15:00:00+00:00,99.485,18354.87477,132.5
2023-08-29 16:00:00+00:00,117.175,19036.33009,132.5
2023-08-29 17:00:00+00:00,125.71,20358.04827,132.5
2023-08-29 18:00:00+00:00,123.33,22319.05812,132.5
2023-08-29 19:00:00+00:00,115.73,23099.35269,132.5
2023-08-29 20:00:00+00:00,100.255,23127.5,132.5
2023-08-29 21:00:00+00:00,87.125,22616,132.5
2023-08-29 22:00:00+00:00,82.085,20413,132.5
2023-08-29 23:00:00+00:00,78.785,17474.5,132.5
2023-08-30 00:00:00+00:00,75.175,14475,132.5
2023-08-30 01:00:00+00:00,72.205,12527.5,135.34
2023-08-30 02:00:00+00:00,72.17,11640.5,135.34
2023-08-30 03:00:00+00:00,78.26,10959.5,135.34
2023-08-30 04:00:00+00:00,91.445,10699.5,135.34
2023-08-30 05:00:00+00:00,104.435,10931.87927,135.34
2023-08-30 06:00:00+00:00,108.895,11786.74264,135.34
2023-08-30 07:00:00+00:00,102.245,13598.79409,135.34
2023-08-30 08:00:00+00:00,92.535,15119.75476,135.34
2023-08-30 09:00:00+00:00,87.09,17407.77474,135.34
2023-08-30 10:00:00+00:00,83.695,17646.55419,135.34
2023-08-30 11:00:00+00:00,80.68,17155.29471,135.34
2023-08-30 12:00:00+00:00,78.995,17440.66941,135.34
2023-08-30 13:00:00+00:00,79.815,17522.93397,135.34
2023-08-30 14:00:00+00:00,83.415,18088.83439,135.34
2023-08-30 15:00:00+00:00,95.37,18920.05505,135.34
2023-08-30 16:00:00+00:00,114.675,20934.60589,135.34
2023-08-30 17:00:00+00:00,126.15,23534.14888,135.34
2023-08-30 18:00:00+00:00,124.82,25781.2566,135.34
2023-08-30 19:00:00+00:00,115.75,26794.67793,135.34
2023-08-30 20:00:00+00:00,100.15,26935,135.34
2023-08-30 21:00:00+00:00,87.155,26790,135.34
2023-08-30 22:00:00+00:00,81.495,25446.5,135.34
2023-08-30 23:00:00+00:00,77.415,22281,135.34
2023-08-31 00:00:00+00:00,75.455,19447.5,135.34
2023-08-31 01:00:00+00:00,74.43,17402.5,138.55
2023-08-31 02:00:00+00:00,74.615,16871.5,138.55
2023-08-31 03:00:00+00:00,79.6,16536,138.55
2023-08-31 04:00:00+00:00,91.005,16405,138.55
2023-08-31 05:00:00+00:00,103.705,16586.18403,138.55
2023-08-31 06:00:00+00:00,105.22,17160.57056,138.55
2023-08-31 07:00:00+00:00,99.93,19474.96769,138.55
2023-08-31 08:00:00+00:00,93.915,21678.03151,138.55
2023-08-31 09:00:00+00:00,87.335,23705.48211,138.55
2023-08-31 10:00:00+00:00,83.16,23496.18305,138.55
2023-08-31 11:00:00+00:00,79.26,22911.13124,138.55
2023-08-31 12:00:00+00:00,77.475,23500.60589,138.55
2023-08-31 13:00:00+00:00,78.005,24023.31373,138.55
2023-08-31 14:00:00+00:00,84.145,23981.3576,138.55
2023-08-31 15:00:00+00:00,96.145,24194.34093,138.55
2023-08-31 16:00:00+00:00,109.615,24523.07419,138.55
2023-08-31 17:00:00+00:00,117.615,25195.235,138.55
2023-08-31 18:00:00+00:00,114.225,26207.5979,138.55
2023-08-31 19:00:00+00:00,102.44,26586.34311,138.55
2023-08-31 20:00:00+00:00,88.325,26150.5,138.55
2023-08-31 21:00:00+00:00,84.66,24895.5,138.55
2023-08-31 22:00:00+00:00,85.33,24224.5,138.55
2023-08-31 23:00:00+00:00,81.39,21533.5,138.55
2023-09-01 00:00:00+00:00,78.645,18613.5,138.55
2023-09-01 01:00:00+00:00,76.53,17357.5,131.89
2023-09-01 02:00:00+00:00,76.27,16518.5,131.89
2023-09-01 03:00:00+00:00,79.655,16013.5,131.89
2023-09-01 04:00:00+00:00,88.895,15450,131.89
2023-09-01 05:00:00+00:00,100.775,15671.49989,131.89
2023-09-01 06:00:00+00:00,105.715,16566.45428,131.89
2023-09-01 07:00:00+00:00,101.37,18997.38944,131.89
2023-09-01 08:00:00+00:00,93.885,21477.8985,131.89
2023-09-01 09:00:00+00:00,88.75,22647.32665,131.89
2023-09-01 10:00:00+00:00,85.24,22752.25868,131.89
2023-09-01 11:00:00+00:00,81.695,22326.97246,131.89
2023-09-01 12:00:00+00:00,79.495,21861.53457,131.89
2023-09-01 13:00:00+00:00,78.775,21923.49033,131.89
2023-09-01 14:00:00+00:00,83.75,21723.11723,131.89
2023-09-01 15:00:00+00:00,94.495,20947.42566,131.89
2023-09-01 16:00:00+00:00,105.98,21378.78909,131.89
2023-09-01 17:00:00+00:00,114.695,22751.85796,131.89
2023-09-01 18:00:00+00:00,115.31,24787.46622,131.89
2023-09-01 19:00:00+00:00,108.11,25621.58396,131.89
2023-09-01 20:00:00+00:00,97.725,25458,131.89
2023-09-01 21:00:00+00:00,93.575,25580.5,131.89
2023-09-01 22:00:00+00:00,90.92,24364.5,131.89
2023-09-01 23:00:00+00:00,85.24,22268.5,131.89
2023-09-02 00:00:00+00:00,80.76,19960.5,131.89
2023-09-02 01:00:00+00:00,75.59,18814.5,131.77
2023-09-02 02:00:00+00:00,73.39,17973,131.77
2023-09-02 03:00:00+00:00,77.44,17409,131.77
2023-09-02 04:00:00+00:00,83.875,16876,131.77
2023-09-02 05:00:00+00:00,88.235,16606.99969,131.77
2023-09-02 06:00:00+00:00,89.225,16759.11722,131.77
2023-09-02 07:00:00+00:00,86.75,17305.81261,131.77
2023-09-02 08:00:00+00:00,81.66,18606.36372,131.77
2023-09-02 09:00:00+00:00,75.27,19686.48235,131.77
2023-09-02 10:00:00+00:00,71.505,20159.90004,131.77
2023-09-02 11:00:00+00:00,65.41,19262.05493,131.77
2023-09-02 12:00:00+00:00,61.965,18580.95519,131.77
2023-09-02 13:00:00+00:00,66.855,17716.01847,131.77
2023-09-02 14:00:00+00:00,75.26,17162.71349,131.77
2023-09-02 15:00:00+00:00,84.63,17191.8706,131.77
2023-09-02 16:00:00+00:00,94.83,17484.18334,131.77
2023-09-02 17:00:00+00:00,103.84,19585.25679,131.77
2023-09-02 18:00:00+00:00,106.045,22613.75813,131.77
2023-09-02 19:00:00+00:00,101.085,24227.69187,131.77
2023-09-02 20:00:00+00:00,90.535,24422,131.77
2023-09-02 21:00:00+00:00,89.755,23628.5,131.77
2023-09-02 22:00:00+00:00,91.305,22359.5,131.77
2023-09-02 23:00:00+00:00,89.05,19429,131.77
2023-09-03 00:00:00+00:00,87.115,16328,131.77
2023-09-03 01:00:00+00:00,81.445,15248.5,131.77
2023-09-03 02:00:00+00:00,78.745,14130.5,131.77
2023-09-03 03:00:00+00:00,78.92,13043,131.77
2023-09-03 04:00:00+00:00,80.185,11983,131.77
2023-09-03 05:00:00+00:00,81.7,11293.99928,131.77
2023-09-03 06:00:00+00:00,85.835,10859.45374,131.77
2023-09-03 07:00:00+00:00,87.025,10537.88612,131.77
2023-09-03 08:00:00+00:00,83.925,10428.59714,131.77
2023-09-03 09:00:00+00:00,79.39,10731.3358,131.77
2023-09-03 10:00:00+00:00,68.525,10573.17153,131.77
2023-09-03 11:00:00+00:00,58.115,9947.73691,131.77
2023-09-03 12:00:00+00:00,52.705,9309.49176,131.77
2023-09-03 13:00:00+00:00,57.135,9094.78644,131.77
2023-09-03 14:00:00+00:00,76.965,9084.46742,131.77
2023-09-03 15:00:00+00:00,87.79,9361.185052,131.77
2023-09-03 16:00:00+00:00,95.225,11645.54035,131.77
2023-09-03 17:00:00+00:00,108.145,14922.93688,131.77
2023-09-03 18:00:00+00:00,109.395,17947.31789,131.77
2023-09-03 19:00:00+00:00,103.26,19667.86043,131.77
2023-09-03 20:00:00+00:00,94.245,20775,131.77
2023-09-03 21:00:00+00:00,86.44,21318.5,131.77
2023-09-03 22:00:00+00:00,80.445,19405,131.77
2023-09-03 23:00:00+00:00,75.07,17812.5,131.77
2023-09-04 00:00:00+00:00,71.77,15782.5,131.77
2023-09-04 01:00:00+00:00,70.86,14953.5,131.77
2023-09-04 02:00:00+00:00,71.785,14637,131.77
2023-09-04 03:00:00+00:00,78.72,14347,131.77
2023-09-04 04:00:00+00:00,90.98,14098.5,131.77
2023-09-04 05:00:00+00:00,102.355,14185.99956,131.77
2023-09-04 06:00:00+00:00,106.255,15157.37119,131.77
2023-09-04 07:00:00+00:00,100.985,17725.74119,131.77
2023-09-04 08:00:00+00:00,88.245,19838.53432,131.77
2023-09-04 09:00:00+00:00,77.875,20113.64254,131.77
2023-09-04 10:00:00+00:00,76.48,19248.05094,131.77
2023-09-04 11:00:00+00:00,76.265,17600.5525,131.77
2023-09-04 12:00:00+00:00,75.105,17416.87767,131.77
2023-09-04 13:00:00+00:00,77.005,17156.35434,131.77
2023-09-04 14:00:00+00:00,84.26,17376.38119,131.77
2023-09-04 15:00:00+00:00,96.32,17587.02078,131.77
2023-09-04 16:00:00+00:00,110.45,20104.86809,131.77
2023-09-04 17:00:00+00:00,116.975,22939.71049,131.77
2023-09-04 18:00:00+00:00,113.3,25356.45738,131.77
2023-09-04 19:00:00+00:00,101.205,26472.87605,131.77
2023-09-04 20:00:00+00:00,87.04,27166.5,131.77
2023-09-04 21:00:00+00:00,79.47,27592.5,131.77
2023-09-04 22:00:00+00:00,75.715,25598.5,131.77
2023-09-04 23:00:00+00:00,72.875,22642,131.77
2023-09-05 00:00:00+00:00,70.745,19535.5,131.77
2023-09-05 01:00:00+00:00,69.145,18015,127.64
2023-09-05 02:00:00+00:00,69.395,17348.5,127.64
2023-09-05 03:00:00+00:00,74.95,16836.5,127.64
2023-09-05 04:00:00+00:00,89.25,16400.5,127.64
2023-09-05 05:00:00+00:00,103.28,16370.99999,127.64
2023-09-05 06:00:00+00:00,103.14,17069.68598,127.64
2023-09-05 07:00:00+00:00,92.51,19185.30585,127.64
2023-09-05 08:00:00+00:00,80.7,20973.92391,127.64
2023-09-05 09:00:00+00:00,73.41,20637.27235,127.64
2023-09-05 10:00:00+00:00,71.265,18867.17175,127.64
2023-09-05 11:00:00+00:00,69.64,17185.64382,127.64
2023-09-05 12:00:00+00:00,69.77,16569.63188,127.64
2023-09-05 13:00:00+00:00,73.39,16105.30723,127.64
2023-09-05 14:00:00+00:00,81.43,15679.60821,127.64
2023-09-05 15:00:00+00:00,92.935,15927.21858,127.64
2023-09-05 16:00:00+00:00,109.38,17556.98926,127.64
2023-09-05 17:00:00+00:00,120.05,20203.88084,127.64
2023-09-05 18:00:00+00:00,113.845,22071.14266,127.64
2023-09-05 19:00:00+00:00,97.63,22762.90924,127.64
2023-09-05 20:00:00+00:00,83.93,23258.5,127.64
2023-09-05 21:00:00+00:00,77.815,23129.5,127.64
2023-09-05 22:00:00+00:00,72.895,21566,127.64
2023-09-05 23:00:00+00:00,69.04,19683.5,127.64
2023-09-06 00:00:00+00:00,67.235,17273.5,127.64
2023-09-06 01:00:00+00:00,66.565,16029,130.19
2023-09-06 02:00:00+00:00,67.6,15611.5,130.19
2023-09-06 03:00:00+00:00,71.16,15564.5,130.19
2023-09-06 04:00:00+00:00,85.805,15656.5,130.19
2023-09-06 05:00:00+00:00,100.925,15788.5,130.19
2023-09-06 06:00:00+00:00,98.305,17003.62255,130.19
2023-09-06 07:00:00+00:00,87.635,20268.10163,130.19
2023-09-06 08:00:00+00:00,79.385,23408.20468,130.19
2023-09-06 09:00:00+00:00,73.25,23596.99241,130.19
2023-09-06 10:00:00+00:00,70.115,22178.90364,130.19
2023-09-06 11:00:00+00:00,69.505,20848.71611,130.19
2023-09-06 12:00:00+00:00,71.595,20538.13796,130.19
2023-09-06 13:00:00+00:00,75.69,20667.93753,130.19
2023-09-06 14:00:00+00:00,84.625,20856.47514,130.19
2023-09-06 15:00:00+00:00,103.185,21506.00828,130.19
2023-09-06 16:00:00+00:00,126.025,23328.90381,130.19
2023-09-06 17:00:00+00:00,135.18,26037.71813,130.19
2023-09-06 18:00:00+00:00,121.645,28377.50779,130.19
2023-09-06 19:00:00+00:00,101.305,29194.9998,130.19
2023-09-06 20:00:00+00:00,85.86,29536.5,130.19
2023-09-06 21:00:00+00:00,81.215,29583.5,130.19
2023-09-06 22:00:00+00:00,79.725,27755.5,130.19
2023-09-06 23:00:00+00:00,74.93,24984,130.19
2023-09-07 00:00:00+00:00,72.635,22244.5,130.19
2023-09-07 01:00:00+00:00,71.125,21230.5,124.25
2023-09-07 02:00:00+00:00,71.425,20352.5,124.25
2023-09-07 03:00:00+00:00,76.485,19711.5,124.25
2023-09-07 04:00:00+00:00,92.55,19092,124.25
2023-09-07 05:00:00+00:00,104.01,18493,124.25
2023-09-07 06:00:00+00:00,97.345,19101.31193,124.25
2023-09-07 07:00:00+00:00,89.125,21815.09964,124.25
2023-09-07 08:00:00+00:00,80.45,24422.82702,124.25
2023-09-07 09:00:00+00:00,74.245,24176.45772,124.25
2023-09-07 10:00:00+00:00,73.64,22684.4911,124.25
2023-09-07 11:00:00+00:00,71.83,21238.96698,124.25
2023-09-07 12:00:00+00:00,72.03,20854.68084,124.25
2023-09-07 13:00:00+00:00,77.405,20791.25747,124.25
2023-09-07 14:00:00+00:00,85.64,20694.48106,124.25
2023-09-07 15:00:00+00:00,101.945,20912.48559,124.25
2023-09-07 16:00:00+00:00,124.815,22816.61154,124.25
2023-09-07 17:00:00+00:00,131.785,25543.05181,124.25
2023-09-07 18:00:00+00:00,119.5,27668.40941,124.25
2023-09-07 19:00:00+00:00,101.85,28462.4998,124.25
2023-09-07 20:00:00+00:00,87.995,29041.5,124.25
2023-09-07 21:00:00+00:00,81.61,29421,124.25
2023-09-07 22:00:00+00:00,76.98,27918.5,124.25
2023-09-07 23:00:00+00:00,72.02,25377,124.25
2023-09-08 00:00:00+00:00,69.91,22844.5,124.25
2023-09-08 01:00:00+00:00,69.345,21251,125.34
2023-09-08 02:00:00+00:00,69.555,20596,125.34
2023-09-08 03:00:00+00:00,74.92,20130.5,125.34
2023-09-08 04:00:00+00:00,93.24,19747,125.34
2023-09-08 05:00:00+00:00,106.245,19875,125.34
2023-09-08 06:00:00+00:00,100.285,20746.5683,125.34
2023-09-08 07:00:00+00:00,87.1,22699.84284,125.34
2023-09-08 08:00:00+00:00,76.85,24997.41081,125.34
2023-09-08 09:00:00+00:00,72.775,26226.478,125.34
2023-09-08 10:00:00+00:00,70.585,26212.07208,125.34
2023-09-08 11:00:00+00:00,70.025,25158.32758,125.34
2023-09-08 12:00:00+00:00,72.475,25234.54987,125.34
2023-09-08 13:00:00+00:00,78.705,25431.63309,125.34
2023-09-08 14:00:00+00:00,88.98,25440.71985,125.34
2023-09-08 15:00:00+00:00,110.16,25512.97506,125.34
2023-09-08 16:00:00+00:00,142.41,26211.33823,125.34
2023-09-08 17:00:00+00:00,150.56,27345.72004,125.34
2023-09-08 18:00:00+00:00,128.01,29066.85878,125.34
2023-09-08 19:00:00+00:00,105.3,29927.49986,125.34
2023-09-08 20:00:00+00:00,90.07,30086.5,125.34
2023-09-08 21:00:00+00:00,89,29827.5,125.34
2023-09-08 22:00:00+00:00,90.45,27804.5,125.34
2023-09-08 23:00:00+00:00,85.705,25257.5,125.34
2023-09-09 00:00:00+00:00,82.145,22807,125.34
2023-09-09 01:00:00+00:00,77.93,20722,127.54
2023-09-09 02:00:00+00:00,74.56,19668,127.54
2023-09-09 03:00:00+00:00,76.465,18870.5,127.54
2023-09-09 04:00:00+00:00,83.535,18235,127.54
2023-09-09 05:00:00+00:00,86.09,17788.5,127.54
2023-09-09 06:00:00+00:00,80.495,17601.96676,127.54
2023-09-09 07:00:00+00:00,74.935,17933.81149,127.54
2023-09-09 08:00:00+00:00,72.365,18212.11885,127.54
2023-09-09 09:00:00+00:00,71.51,18363.75599,127.54
2023-09-09 10:00:00+00:00,69.785,17943.52758,127.54
2023-09-09 11:00:00+00:00,62.37,16375.29957,127.54
2023-09-09 12:00:00+00:00,58.095,15461.33358,127.54
2023-09-09 13:00:00+00:00,65.6,14744.87365,127.54
2023-09-09 14:00:00+00:00,76.99,14418.91644,127.54
2023-09-09 15:00:00+00:00,90.875,14768.83303,127.54
2023-09-09 16:00:00+00:00,106.615,16844.75592,127.54
2023-09-09 17:00:00+00:00,116.45,19822.74197,127.54
2023-09-09 18:00:00+00:00,113.805,23098.05016,127.54
2023-09-09 19:00:00+00:00,103.03,24854.99995,127.54
2023-09-09 20:00:00+00:00,93.61,25662,127.54
2023-09-09 21:00:00+00:00,89.58,25854.5,127.54
2023-09-09 22:00:00+00:00,87.67,25155.5,127.54
2023-09-09 23:00:00+00:00,83.705,23184,127.54
2023-09-10 00:00:00+00:00,79.82,20866,127.54
2023-09-10 01:00:00+00:00,76.025,19253,127.54
2023-09-10 02:00:00+00:00,74.84,18533.5,127.54
2023-09-10 03:00:00+00:00,75.765,17841.5,127.54
2023-09-10 04:00:00+00:00,78.025,17432.5,127.54
2023-09-10 05:00:00+00:00,80.615,17262.5,127.54
2023-09-10 06:00:00+00:00,79.075,17414.22402,127.54
2023-09-10 07:00:00+00:00,77.635,17547.91104,127.54
2023-09-10 08:00:00+00:00,83.625,18008.92799,127.54
2023-09-10 09:00:00+00:00,84.605,18785.70121,127.54
2023-09-10 10:00:00+00:00,78.34,19691.16706,127.54
2023-09-10 11:00:00+00:00,74.3,19770.5795,127.54
2023-09-10 12:00:00+00:00,67.085,20220.69848,127.54
2023-09-10 13:00:00+00:00,67.13,20355.35115,127.54
2023-09-10 14:00:00+00:00,79.025,20768.13245,127.54
2023-09-10 15:00:00+00:00,93.265,21094.47191,127.54
2023-09-10 16:00:00+00:00,107.55,21983.64281,127.54
2023-09-10 17:00:00+00:00,116.79,23363.60091,127.54
2023-09-10 18:00:00+00:00,113.91,24405.63024,127.54
2023-09-10 19:00:00+00:00,101.115,24962.5,127.54
2023-09-10 20:00:00+00:00,88.62,24581.5,127.54
2023-09-10 21:00:00+00:00,85.515,23606.5,127.54
2023-09-10 22:00:00+00:00,83.525,21730.5,127.54
2023-09-10 23:00:00+00:00,77.72,20031.5,127.54
2023-09-11 00:00:00+00:00,73.78,18058,127.54
2023-09-11 01:00:00+00:00,70.99,16341.5,127.54
2023-09-11 02:00:00+00:00,73.13,15545,127.54
2023-09-11 03:00:00+00:00,78.86,15111.5,127.54
2023-09-11 04:00:00+00:00,93.535,14558.5,127.54
2023-09-11 05:00:00+00:00,108.11,14636.5,127.54
2023-09-11 06:00:00+00:00,105.37,15781.18347,127.54
2023-09-11 07:00:00+00:00,95.995,19277.49579,127.54
2023-09-11 08:00:00+00:00,88.645,22695.70824,127.54
2023-09-11 09:00:00+00:00,83.685,23210.40306,127.54
2023-09-11 10:00:00+00:00,81.55,22897.39185,127.54
2023-09-11 11:00:00+00:00,82.24,22330.13541,127.54
2023-09-11 12:00:00+00:00,83.23,22843.35781,127.54
2023-09-11 13:00:00+00:00,86.245,23513.45429,127.54
2023-09-11 14:00:00+00:00,100.735,24102.38091,127.54
2023-09-11 15:00:00+00:00,129.29,24117.23746,127.54
2023-09-11 16:00:00+00:00,160.615,24593.37818,127.54
2023-09-11 17:00:00+00:00,169.425,26327.98129,127.54
2023-09-11 18:00:00+00:00,150.01,28778.49972,127.54
2023-09-11 19:00:00+00:00,124.755,29783,127.54
2023-09-11 20:00:00+00:00,105.375,29537.5,127.54
2023-09-11 21:00:00+00:00,94.295,28969.5,127.54
2023-09-11 22:00:00+00:00,87.085,26582,127.54
2023-09-11 23:00:00+00:00,80.615,24272.5,127.54
2023-09-12 00:00:00+00:00,77.8,21875.5,127.54
2023-09-12 01:00:00+00:00,75.345,19059.5,129.26
2023-09-12 02:00:00+00:00,75.46,18135.5,129.26
2023-09-12 03:00:00+00:00,77.795,17436.5,129.26
2023-09-12 04:00:00+00:00,87.19,16926.5,129.26
2023-09-12 05:00:00+00:00,109.105,16769,129.26
2023-09-12 06:00:00+00:00,116.11,17825.23187,129.26
2023-09-12 07:00:00+00:00,104.61,21274.93683,129.26
2023-09-12 08:00:00+00:00,94.895,24403.14257,129.26
2023-09-12 09:00:00+00:00,89.73,25215.28594,129.26
2023-09-12 10:00:00+00:00,87.65,25962.67136,129.26
2023-09-12 11:00:00+00:00,86.695,25791.61564,129.26
2023-09-12 12:00:00+00:00,87.73,25123.25585,129.26
2023-09-12 13:00:00+00:00,90.775,24985.61105,129.26
2023-09-12 14:00:00+00:00,101.74,24449.14626,129.26
2023-09-12 15:00:00+00:00,121.875,23583.96504,129.26
2023-09-12 16:00:00+00:00,134.79,23563.41358,129.26
2023-09-12 17:00:00+00:00,134.28,24226.21736,129.26
2023-09-12 18:00:00+00:00,124.675,25192.54359,129.26
2023-09-12 19:00:00+00:00,101.42,25381.5,129.26
2023-09-12 20:00:00+00:00,82.62,24906.5,129.26
2023-09-12 21:00:00+00:00,83.05,24123,129.26
2023-09-12 22:00:00+00:00,83.44,21742.5,129.26
2023-09-12 23:00:00+00:00,78.06,19017.5,129.26
2023-09-13 00:00:00+00:00,74.79,16551,129.26
2023-09-13 01:00:00+00:00,72.4,14685.5,127.61
2023-09-13 02:00:00+00:00,72.19,14308,127.61
2023-09-13 03:00:00+00:00,77.715,14249,127.61
2023-09-13 04:00:00+00:00,88.75,14149.5,127.61
2023-09-13 05:00:00+00:00,101.405,14370.5,127.61
2023-09-13 06:00:00+00:00,104.92,15612.22042,127.61
2023-09-13 07:00:00+00:00,98.17,19280.37681,127.61
2023-09-13 08:00:00+00:00,90.75,22734.83998,127.61
2023-09-13 09:00:00+00:00,85.02,23086.35311,127.61
2023-09-13 10:00:00+00:00,82.02,22236.06103,127.61
2023-09-13 11:00:00+00:00,80.12,21494.81859,127.61
2023-09-13 12:00:00+00:00,77.795,21541.76395,127.61
2023-09-13 13:00:00+00:00,78.91,21176.88294,127.61
2023-09-13 14:00:00+00:00,85.91,20507.80692,127.61
2023-09-13 15:00:00+00:00,97.585,20859.43162,127.61
2023-09-13 16:00:00+00:00,112,20964.30109,127.61
2023-09-13 17:00:00+00:00,119.285,22617.56288,127.61
2023-09-13 18:00:00+00:00,111.685,23845.11989,127.61
2023-09-13 19:00:00+00:00,97.17,23291.5,127.61
2023-09-13 20:00:00+00:00,86.135,22134,127.61
2023-09-13 21:00:00+00:00,83.41,20190.5,127.61
2023-09-13 22:00:00+00:00,80.785,16880,127.61
2023-09-13 23:00:00+00:00,74.125,14042,127.61
2023-09-14 00:00:00+00:00,68.05,10863.5,127.61
2023-09-14 01:00:00+00:00,63.915,8942.5,131.55
2023-09-14 02:00:00+00:00,63.605,8182.5,131.55
2023-09-14 03:00:00+00:00,69.56,7743.5,131.55
2023-09-14 04:00:00+00:00,82.915,7733.5,131.55
2023-09-14 05:00:00+00:00,96.46,8064,131.55
2023-09-14 06:00:00+00:00,101.02,9477.814772,131.55
2023-09-14 07:00:00+00:00,94.8,13173.67839,131.55
2023-09-14 08:00:00+00:00,85.94,16762.40569,131.55
2023-09-14 09:00:00+00:00,80.135,17422.03769,131.55
2023-09-14 10:00:00+00:00,77.145,17216.8618,131.55
2023-09-14 11:00:00+00:00,76.61,17011.83526,131.55
2023-09-14 12:00:00+00:00,78.32,16480.1941,131.55
2023-09-14 13:00:00+00:00,82.365,16943.3943,131.55
2023-09-14 14:00:00+00:00,87.815,17001.41196,131.55
2023-09-14 15:00:00+00:00,100.955,17741.72939,131.55
2023-09-14 16:00:00+00:00,118.025,19233.91808,131.55
2023-09-14 17:00:00+00:00,127.7,22283.96846,131.55
2023-09-14 18:00:00+00:00,123.395,24848.6287,131.55
2023-09-14 19:00:00+00:00,106.755,26036,131.55
2023-09-14 20:00:00+00:00,92.795,26656.5,131.55
2023-09-14 21:00:00+00:00,89.47,25970,131.55
2023-09-14 22:00:00+00:00,87.635,23734,131.55
2023-09-14 23:00:00+00:00,81.725,21231.5,131.55
2023-09-15 00:00:00+00:00,77.005,18859,131.55
2023-09-15 01:00:00+00:00,73.57,17275,128.46
2023-09-15 02:00:00+00:00,73.445,16435,128.46
2023-09-15 03:00:00+00:00,79.515,16394,128.46
2023-09-15 04:00:00+00:00,92.855,15675,128.46
2023-09-15 05:00:00+00:00,106.84,15781,128.46
2023-09-15 06:00:00+00:00,111.125,16976.81725,128.46
2023-09-15 07:00:00+00:00,100.51,19701.77186,128.46
2023-09-15 08:00:00+00:00,85.47,22495.57589,128.46
2023-09-15 09:00:00+00:00,78.22,22545.66633,128.46
2023-09-15 10:00:00+00:00,76.635,21473.83272,128.46
2023-09-15 11:00:00+00:00,76.305,20328.40022,128.46
2023-09-15 12:00:00+00:00,76.17,20158.5568,128.46
2023-09-15 13:00:00+00:00,79.91,20100.30507,128.46
2023-09-15 14:00:00+00:00,88.46,20171.52462,128.46
2023-09-15 15:00:00+00:00,103.08,20084.45226,128.46
2023-09-15 16:00:00+00:00,115.38,21365.05679,128.46
2023-09-15 17:00:00+00:00,118.95,23009.94269,128.46
2023-09-15 18:00:00+00:00,111.33,24919.71142,128.46
2023-09-15 19:00:00+00:00,96.085,26296.5,128.46
2023-09-15 20:00:00+00:00,86.935,26327.5,128.46
2023-09-15 21:00:00+00:00,84.54,25058.5,128.46
2023-09-15 22:00:00+00:00,81.71,23045,128.46
2023-09-15 23:00:00+00:00,78.2,20972,128.46
2023-09-16 00:00:00+00:00,75.84,18862,128.46
2023-09-16 01:00:00+00:00,73.395,17509.5,130.23
2023-09-16 02:00:00+00:00,72.55,16544.5,130.23
2023-09-16 03:00:00+00:00,75.015,15684.5,130.23
2023-09-16 04:00:00+00:00,81.195,15124.5,130.23
2023-09-16 05:00:00+00:00,85.845,14874.5,130.23
2023-09-16 06:00:00+00:00,86.09,15242.29284,130.23
2023-09-16 07:00:00+00:00,85.905,16379.3833,130.23
2023-09-16 08:00:00+00:00,83.4,17634.87302,130.23
2023-09-16 09:00:00+00:00,78.995,18657.41163,130.23
2023-09-16 10:00:00+00:00,75.365,18770.46831,130.23
2023-09-16 11:00:00+00:00,71.745,17622.1193,130.23
2023-09-16 12:00:00+00:00,69.665,17546.81271,130.23
2023-09-16 13:00:00+00:00,69.35,17236.1973,130.23
2023-09-16 14:00:00+00:00,76.27,17152.74825,130.23
2023-09-16 15:00:00+00:00,89.62,17234.33634,130.23
2023-09-16 16:00:00+00:00,99.635,17965.08094,130.23
2023-09-16 17:00:00+00:00,104.25,19257.65021,130.23
2023-09-16 18:00:00+00:00,101.595,20756.57757,130.23
2023-09-16 19:00:00+00:00,91.73,21514,130.23
2023-09-16 20:00:00+00:00,83.79,21678,130.23
2023-09-16 21:00:00+00:00,84.995,20928,130.23
2023-09-16 22:00:00+00:00,87.015,19284.5,130.23
