Datetime,Actual,Naive,gLEAR 28,gLEAR 56,gLEAR 91,gLEAR 182,gLEAR 364,gLEAR avg,24LEAR 28,24LEAR 56,24LEAR 91,24LEAR 182,24LEAR 364,24LEAR avg,DNN 28,DNN 56,DNN 91,DNN 182,DNN 364,DNN avg
2023-07-03 16:00:00+00:00,95.505,96.775,52.46263879686596,41.85806626818675,72.0524554764218,64.1593244068982,108.48942131701958,67.80438125307846,60.74329989062687,63.34516169347637,65.67571333086184,57.29358948682592,68.457904389076,63.103133758173406,76.75607,69.6959,68.02326,83.09429,118.692795,83.252463
2023-07-03 17:00:00+00:00,104.965,107.765,62.6372816540089,50.858869839615295,80.60448844345481,73.53267605524987,116.00109714119566,76.7268826267049,74.48093651793386,74.67004095092332,73.82576814028715,74.77053724576491,86.72668646500031,76.8947938639819,84.29655,78.35345,80.30435,88.91118,126.292786,91.6316632
2023-07-03 18:00:00+00:00,106.73,111.41,64.26781736829456,52.23333412532962,80.73860932257566,70.8660002310741,101.49431142690985,73.92001449483675,82.43790309216888,81.5141124932446,80.14972009788414,80.54926150939151,91.59956675200604,83.25011278893903,85.68851,80.08181,80.38641,92.814545,127.30392,93.255039
2023-07-03 19:00:00+00:00,106.61,109.615,59.83299593972308,48.67753055390101,75.55591701488338,60.36784089041474,81.46736087745933,65.1803290552763,82.81877510044419,83.61743847050346,83.6494767325749,80.94552117643815,91.28624686301056,84.46349166859424,80.655815,75.73912,76.52083,85.87314,108.128685,85.38351800000001
2023-07-03 20:00:00+00:00,101.51,102.405,51.83549593972309,41.401726982472525,66.50459833356467,48.65569803327182,60.49752571262411,53.779009000331236,79.24879912822763,80.13113319551421,82.10822946112327,76.75413961136685,84.67765976808958,80.58399223286432,74.67348,69.6324,73.161194,72.40126,89.56659,75.88698480000001
2023-07-03 21:00:00+00:00,87.57,95.8,43.83210308258023,34.78333412532963,59.551686245652576,43.05982923433014,55.30039682457701,47.305469902493925,77.80000924545222,78.0521848376852,75.2114657845697,71.39739126051714,73.53100108506669,75.19841044265819,72.80143,66.71937,65.12273,63.400818,77.058495,69.0205686
2023-07-03 22:00:00+00:00,71.035,90.545,36.74192451115182,29.254829663017887,55.219128576628094,37.71198241341041,44.94712759380778,40.7749985516032,70.39864381825808,71.70485350767615,65.74727985182253,61.953191658025446,59.47790997570512,65.85637576229746,70.64402,63.86524,56.69418,52.752544,65.32486,61.8561688
2023-07-03 23:00:00+00:00,59.89,82.885,32.566981608294896,23.64052162927746,49.912590115089614,33.81423516066316,36.75475122018146,35.33781594670131,60.90761577485557,63.44804579842045,58.01137781486857,53.56320227589944,48.7462339776683,56.93529512834247,66.112206,58.611824,50.616554,43.16044,59.204945,55.541193799999995
2023-07-04 00:00:00+00:00,53.62,78.765,28.794481608294973,20.393825200706143,47.26676593926544,30.970169226597235,31.462635835566047,31.777575562085968,54.52635234124213,58.44664318022245,53.95874582879678,49.87556579209378,44.80152656812655,52.32176674209634,63.8965,55.077892,49.006916,39.841312,58.859276,53.336379199999996
2023-07-04 01:00:00+00:00,52.045,35.12,75.57990464816234,70.43045754375169,71.37113823782052,67.94003499712463,66.03347238719591,70.27100156281102,57.26066496172719,59.56648487747631,58.28640027708725,54.08610486138244,51.27527844233714,56.09498668400206,69.71158,53.57287,49.886295,52.51019,59.386185,57.013424
2023-07-04 02:00:00+00:00,58.27,38.965,75.38919036244809,70.2687611151802,71.80223713891942,65.26393609602573,63.36104106851461,69.21703315621761,60.41836312611829,61.91900264356866,60.9629984186036,55.03049087662585,47.750364048255406,57.21624382263436,72.66683,54.91604,53.54685,56.710415,53.475758,58.2631786
2023-07-04 03:00:00+00:00,72.99,50.32,78.77722607673378,73.34161825803739,76.41619318287546,67.42896356855324,66.41410425532771,72.47562106830551,69.21977743799405,68.62123076449829,69.33830190155969,59.9743096756965,51.46958769191416,63.72464149433254,84.365364,57.197983,62.01712,65.3017,60.420128,65.86045899999999
2023-07-04 04:00:00+00:00,93.28,74.335,83.73270224089048,81.76791289694656,85.34023436838348,76.62443060152027,80.93549161796517,81.68015434514119,86.85193459329797,81.06788796219566,84.52491085522948,72.54273363144267,67.04357150730371,78.40620770989389,101.77019,62.41089,77.207855,77.609726,71.781715,78.1560752
2023-07-04 05:00:00+00:00,102.35,90.185,92.81302960868312,90.76782361123232,94.59193766508672,87.386557570311,97.4220528180551,92.59628025467366,99.66295852468288,92.6623638761711,95.5714820453734,87.46217011299814,84.82695849426285,92.03718661069766,123.801956,70.28726,91.51021,91.228714,83.16573,91.998774
2023-07-04 06:00:00+00:00,93.66,84.72,91.94374389439744,91.58577003980372,95.3923772255263,95.53076086701437,109.45830731919904,96.78219186918817,98.1595634820136,91.0761345987302,95.7549122733614,91.5936031133722,89.21063093794776,93.15896888108503,126.90784,69.45371,93.750175,102.131546,96.21544,97.6917422
2023-07-04 07:00:00+00:00,92.63,70.625,85.74624389439737,87.32898432551802,90.39902557717468,97.25131031756376,112.06970841810012,94.5590545065508,89.54372824006833,85.21319731753466,90.49956764165512,89.27548333061758,82.32336202761422,87.37106771149799,129.99495,70.666695,87.71697,95.54202,93.26075,95.43627699999999
2023-07-04 08:00:00+00:00,97.05,61.13,83.73270224089048,81.41677450606343,83.95402557717468,95.07257405382748,106.33944742908916,90.10310476140904,84.82368544924385,79.82909568266885,84.28226612848978,85.25487804409893,79.81616385871766,82.8012178326438,118.90425,64.44633,78.4424,86.485146,87.60327,87.1762792
2023-07-04 09:00:00+00:00,92.44,56.01,78.80526179101949,76.0926896866088,79.3735558202381,90.32012899888244,98.52340347304512,84.62300795395878,82.41388542604071,77.09268929785,80.95678939835246,79.74787473059939,81.87799246475939,80.41784626352039,111.83071,59.185806,74.6354,77.91797,79.9955,80.7130772
2023-07-04 10:00:00+00:00,90.995,53.095,74.85169036244807,72.31661825803738,75.31652285320516,84.86781551448705,97.4220528180551,80.95493996124655,80.785585669573,77.30912663850324,79.62771609977051,79.13906638477853,82.54449395507548,79.88119774954015,102.15779,54.094765,69.86438,76.23445,74.167946,75.30386619999999
2023-07-04 11:00:00+00:00,92.675,46.57,70.1593689338766,67.02920754375168,70.43476461144691,82.00693060152025,97.226700409174,77.37139441995389,77.49431468553539,73.36665728669993,75.81619326197372,76.74504415562937,79.26673156468667,76.53778819090502,89.59696,43.851055,64.813736,71.5085,69.30133,67.81431620000001
2023-07-04 12:00:00+00:00,87.04,35.03,66.76347607673378,62.252511115180255,65.91031406199636,78.5321778542675,94.40409051906413,73.57251392544842,71.56843930011374,66.39365949568662,68.71247749526046,70.90468341813526,74.61150856600167,70.43815365503956,86.36415,34.100563,64.138916,71.05618,64.22942,63.9778458
2023-07-04 13:00:00+00:00,76.745,31.385,68.13722607673381,62.11813611518022,65.76481955650186,77.70253499712463,95.84668667291024,73.91388068369015,70.57713450174435,65.16748958233725,69.3551080612642,71.80308039455808,73.06141719673323,69.99284594732742,81.494606,33.042362,64.787476,71.263435,60.928677,62.303311199999996
2023-07-04 14:00:00+00:00,79.51,48.745,76.7415117910195,70.16670754375167,72.97883054551284,81.96294708503677,97.4220528180551,79.85440995667518,80.40647396227105,73.47814098614232,77.42248951661985,80.97937990097853,83.71305222730506,79.19990731866336,90.540085,46.806416,69.00871,76.34655,74.36803,71.4139582
2023-07-04 15:00:00+00:00,96.27,76.08,85.52088675154027,82.02675218266072,84.64765195080105,91.26120042745382,120.7376617148034,92.83883060545185,96.6454833314118,85.25960483974116,90.80494572990833,91.83858922023008,94.9769693199464,91.90511848824755,117.30683,61.586117,76.76784,90.16382,89.144,86.9937214
2023-07-04 16:00:00+00:00,113.295,95.505,99.58392246582598,94.12318075408945,97.9445200826692,107.04213449338788,148.37551885766055,109.41385533072662,111.16137180113272,97.00844329370008,103.09090754930152,106.38641799228972,107.21378571986034,104.97218527125688,131.30573,68.4777,85.75646,103.84476,108.628235,99.60257700000001
2023-07-04 17:00:00+00:00,124.95,104.965,109.77427960868314,103.23871646837516,106.46265195080102,116.4359257021791,155.87163149502308,118.3566410450123,120.37270889851855,107.30385964988956,110.74352250255804,115.21788418561596,123.27480610180136,115.3825562676767,133.07843,77.854095,96.22152,113.30903,122.34157,108.56092900000002
2023-07-04 18:00:00+00:00,128.22,106.73,111.44267246582598,104.65398432551808,106.6971025002516,113.95133779009116,141.36626061590232,115.62227153951783,119.98088695382089,107.41066103370775,110.51204651900152,115.01385344171432,131.85139844757632,116.95376927916416,130.2483,80.10973,96.31109,113.467285,133.93582,110.814445
2023-07-04 19:00:00+00:00,124.985,106.61,107.21999389439743,101.17800218266088,101.6495200826692,103.6155410867945,121.3459858906277,107.00180862742994,113.52462800476778,102.82779564376446,105.21292560634694,105.29936590599404,126.88533083421966,110.75000919901856,117.82484,75.514015,91.856735,105.2303,110.9883,100.282838
2023-07-04 20:00:00+00:00,115.585,101.51,99.3699938943974,93.97193075408948,92.67809151124058,91.9025465813,100.39594468183638,95.66370148457277,104.52972660973596,94.41866839931656,96.68992083007984,91.58864755913116,117.22560868269076,100.89051441619085,103.66889,69.8005,82.82397,90.79782,98.72913,89.164062
2023-07-04 21:00:00+00:00,105.61,87.57,91.02999389439742,87.26094861123235,85.67259700574608,84.86781551448705,95.21832128829482,88.80993526283154,96.59236619195735,87.98805284592221,87.57087897903183,90.1968910571478,103.3752643237196,93.14469067955575,95.01668,66.26292,74.04807,83.494095,91.83088,82.130529
2023-07-04 22:00:00+00:00,95.535,71.035,83.73270224089048,81.41677450606343,81.20190746858974,78.24506246965214,84.88442018939372,81.89617337491791,90.19991270016598,82.52593649796492,79.91431563441486,82.47930377988916,89.98569771859813,85.02103326620662,82.23288,62.789143,66.82135,76.26873,84.023476,74.4271158
2023-07-04 23:00:00+00:00,83.625,59.89,81.67561893387669,75.78572540089453,75.76635801804026,74.21050203009166,76.70325260697619,76.82829139797587,82.52237690314846,75.45541215253724,73.26480911891151,73.93242130415332,84.78873148755144,77.99275019326039,73.226295,58.37926,62.29374,70.77207,78.57618,68.649509
2023-07-05 00:00:00+00:00,74.215,53.62,77.84311893387665,72.43840397232309,73.03817120485347,71.39346906305876,71.40388447510806,73.223409529844,78.17781126491114,71.96951253674558,70.22336769751269,70.85023379986836,82.47208680561508,74.73860242093058,72.34136,54.758495,60.432182,68.85315,76.931046,66.6632466
2023-07-05 01:00:00+00:00,67.865,52.045,78.31377685122746,90.57263590693772,84.40124385465222,70.66882239267464,58.68559143609487,76.52841408831738,75.03277905585507,71.45321773668002,72.8427127293521,74.17476711596497,71.74247303754763,73.04918993507997,66.99462,65.40669,66.18939,77.80587,75.27573,70.33446
2023-07-05 02:00:00+00:00,66.555,58.27,78.2635982797989,90.46585019265204,84.86410099750934,68.19511360146582,56.02953374378714,75.56363936304265,77.39316773854254,71.43231140530749,74.36421477763672,74.652183439063,67.94531639670397,73.15743875145074,71.42109,67.51936,69.1933,77.45066,73.689995,71.854881
2023-07-05 03:00:00+00:00,72.235,72.99,81.91377685122745,93.67058233550917,89.50338671179507,70.4466245904768,59.11559143609496,78.9299923850207,83.4751956895172,75.31402526227828,80.32474152019356,79.05847540209878,68.32752789564145,77.29999315394585,78.84528,72.28197,77.71639,83.26403,78.92267,78.20606799999999
2023-07-05 04:00:00+00:00,82.815,93.28,87.31574111062226,101.72146098299068,98.41682350169869,79.67703667838892,73.63196506246852,88.15260546723381,96.43731070171084,86.18428437461438,94.65367943629828,88.9172831083838,77.3158498869204,88.70168150158554,91.37823,86.81001,97.73218,95.37621,84.01911,91.06314800000001
2023-07-05 05:00:00+00:00,88.355,102.35,96.06297324031968,110.73569494958858,107.5528125126877,90.35202079003678,89.9913879841702,98.93897789536058,110.00967374015708,98.3419698801462,108.17952897530262,102.90886558923675,96.72733952955473,103.23347554287948,104.906746,101.27612,116.14688,102.61063,97.61658,104.5113912
2023-07-05 06:00:00+00:00,88.655,93.66,94.86654466889108,111.38149852101714,108.28259273246788,98.375757053773,102.00285768677936,102.98185013258569,108.3943512867428,98.53346487177612,107.79183533039128,107.6848585443586,108.10422040453216,106.1017460875602,115.09441,98.96747,114.82369,101.31363,112.73426,108.586692
2023-07-05 07:00:00+00:00,85.01,92.63,88.84493752603392,107.04489137816005,103.5357246005998,100.07114166915764,104.60623680765838,100.82058639632194,98.41565647093424,92.2372376133676,98.4466863156519,104.82108311611296,101.23021487155631,99.03017567752461,116.045845,91.59639,104.05658,95.016045,109.46979,103.23693
2023-07-05 08:00:00+00:00,77.935,97.05,87.31574111062226,101.72146098299068,97.38863668851188,97.87311969113566,98.916209335131,96.64303356167828,91.78731715374931,85.94115154871982,91.411643827325,96.27882763158289,95.18084412733194,92.1199568577418,105.60995,84.351685,90.8521,88.433556,100.07855,93.8651682
2023-07-05 09:00:00+00:00,78.07,92.44,82.55377685122747,96.58888590693772,92.85640868981709,93.081279031795,91.10215713732876,91.2365015234212,87.05734101615158,80.76282211250853,85.40937007499899,87.27789907553527,93.94046535883736,86.88957952760634,97.67828,75.96696,83.87006,84.06217,86.39336,85.594166
2023-07-05 10:00:00+00:00,81.665,90.995,78.75466970837034,92.8816537640806,88.79470539311379,87.83153422871833,89.9913879841702,87.65079021569065,82.90480650299354,76.98369477280039,81.4131445558524,86.58559074867318,91.21801038898776,83.82104939386144,97.94869,72.9518,80.6707,82.077866,75.30303,81.79041720000001
