Feature,H1 - Coefficient - 1,H2 - Coefficient - 1,H3 - Coefficient - 1,H4 - Coefficient - 1,H5 - Coefficient - 1,H6 - Coefficient - 1,H7 - Coefficient - 1,H8 - Coefficient - 1,H9 - Coefficient - 1,H10 - Coefficient - 1,H11 - Coefficient - 1,H12 - Coefficient - 1,H13 - Coefficient - 1,H14 - Coefficient - 1,H15 - Coefficient - 1,H16 - Coefficient - 1,H17 - Coefficient - 1,H18 - Coefficient - 1,H19 - Coefficient - 1,H20 - Coefficient - 1,H21 - Coefficient - 1,H22 - Coefficient - 1,H23 - Coefficient - 1,H24 - Coefficient - 1
Day-ahead Price [GBP/MWh]_standardized d-7 h=16,0.0013009905347443032,0.01530790907116589,0.0,0.0,0.0,-0.01093855213458105,-0.09811670868292093,-0.1301998841522038,-0.06927072448006434,-0.06914244138105619,-0.06118431478409941,-0.10122461181655217,-0.026703427317207304,-0.0,-0.3783475572145474,-1.106275240777528,-1.0304888017730789,-0.3803459122855364,-0.1498493753744014,-0.09724436406432986,-0.11682196322561744,-0.011827377555569632,-0.06721630650335082,-0.016034838071381292
Day-ahead Price [GBP/MWh]_standardized d-7 h=17,0.00313315036254089,0.0,0.0,0.0032211435819878647,0.008099303240538418,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=19,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.06812627648752408,0.07477165922139081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=20,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=21,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=22,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=23,-0.0,-0.0,-0.0,-0.015061391836698673,-0.07161887418778695,-0.3671237390036915,-0.5302961988560828,-0.5236131092906635,-0.5561067221149664,-0.2118631980551234,-0.0,-0.0,-0.0,-0.0,-0.0,-0.381869802721504,-0.4683621154329735,-0.2216191997592238,-0.3675186352972155,-0.17294501155210765,-0.13435172203267756,-0.16658381836045144,-0.003428922120502434,-0.061898224538899746
Day-ahead Price [GBP/MWh]_standardized d-7 h=24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.032655076104752774,-0.16757603355685655,-0.0,-0.01162600620167405,-0.36730096218182573,-0.47648417362973366,-0.3811491695087161,-0.5918505558888035,-0.6708299337468235,-0.9738729524233379,-0.41634912377587024,-0.5244521476079973,-0.6905535088235607,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-0 h=1,0.0,0.0,-0.010951676030287294,-0.15362079630570574,-0.19674716936538228,-0.17026825001377224,-0.16891992946434028,-0.06788937250545797,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19423832624271645,-0.07996227062657947,-0.3052857748557782,-0.0,-0.0,-0.42318014892193767,-0.2738603627327761,-0.0
Net Load_standardized d-0 h=2,0.0855628128413838,0.003573006089709849,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012774621756834552,-0.08693346733334012,-0.031919837707412115,-0.07552934244543194,-0.1886031010999426,-0.6232735578170226,-1.4050839789140703,-1.1544594898542158,-0.6120828530607817,-0.17490351474059468,-0.47817414735332087,-0.3446604705000608,-0.03446631278698514,-0.0,-0.20068402762110565
Net Load_standardized d-0 h=3,0.0,0.01091994520806151,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-0 h=4,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-0 h=5,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-0 h=6,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-0 h=7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08648444467499967,0.008086415948699957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-0 h=8,0.0,0.01575507227047056,0.09392572219806421,0.21302221516788553,0.21403934845457376,0.23157076688356568,0.2943197621155642,0.385430037934064,0.03136638926580623,0.0,0.0,0.0,0.0,0.0,0.05638249584236279,0.08784613527037469,0.0,0.028933437171015784,0.08331229617205423,0.1996364631346819,0.1462217545043321,0.14938853481313877,0.12313538172118076,0.07501643340251063
Net Load_standardized d-0 h=9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2004232518399197,0.0,0.0,0.002784829295070581,0.0,0.0028772385012072227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-0 h=10,0.0,0.04360528022823625,0.0,0.0,0.0,0.0,0.0,0.0,0.050130657183858396,0.21100423482106956,0.09441157272178484,0.03393826322333685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-0 h=11,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-0 h=12,-0.0,0.0,-0.0,-0.025244501634542154,-0.0,0.0,0.0,0.0,0.0,0.00861207658976152,0.13557479189221833,0.16818725859101585,0.1308666181669756,0.0050530700866064605,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-0 h=13,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.02842865903532026,-0.0,-0.0,-0.017879511391110714
Net Load_standardized d-0 h=14,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-0 h=15,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
Net Load_standardized d-0 h=16,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
Net Load_standardized d-0 h=17,-0.003925908266188576,-0.021517581971279447,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.03772238177602048,0.14864992340375985,0.0,0.32082910624743843,0.5045028407008486,0.7478020980789707,0.8946249359987956,0.7158311304358326,0.6024659166435665,0.5174737011615905,0.5629162866531339,0.3612946278994658,0.19534420808981304,0.0,-0.0,-0.0
Net Load_standardized d-0 h=18,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
Net Load_standardized d-0 h=19,-0.0,-0.0,-0.0,-0.0,-0.0,0.07487209829010376,0.14160244811734993,0.06783657767195624,0.11223186999308712,0.053619707187751095,0.2777787732000599,0.0009490477966314144,0.0,0.0,0.07347429138033851,0.9679042025678707,1.0945748847061354,0.4230790764996131,0.0,0.0,0.05439352962249956,0.00045222714744163554,0.0,0.0
Net Load_standardized d-0 h=20,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
Net Load_standardized d-0 h=21,-0.0,-0.0,-0.02844161420274968,-0.014477045307299187,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
Net Load_standardized d-0 h=22,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-0 h=23,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0008286699140901657,-0.0,-0.0,-0.0,-0.01094964890830941,-0.08343824471536095,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.01065428337394805,0.0,0.0
Net Load_standardized d-0 h=24,0.003161880986762053,0.0,-0.0,-0.04371147597694408,-0.05361941418299741,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2070058014453128,0.1335377131185613,0.1867454039527505
Net Load_standardized d-1 h=1,0.0,0.0,0.04840543046818404,0.07894407455786652,0.0,-0.07511878742984815,-0.09808963435598733,-0.06509524450178465,-0.10028948589240629,-0.11708584013404084,-0.10184468353440611,-0.0027427118345970244,-0.04142863691732864,-0.08757453790682176,-0.005931223319838562,-0.0,-0.0,-0.39968834103630496,-0.272035038526426,-0.21652783085078608,-0.11639825247480227,-0.0,-0.0,0.0
Net Load_standardized d-1 h=2,-0.0,0.0,0.0,0.0,0.009231806105474971,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Net Load_standardized d-1 h=3,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-1 h=4,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-1 h=5,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-1 h=6,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07996547206415819,-0.0,-0.0,-0.7981615189401763,-0.6394580772468939,-0.6955491132950655,-0.0,-0.0,-0.0,-0.0,-0.009471489554593319,-0.0,-0.060383839395133254
Net Load_standardized d-1 h=7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11652710974421247,-0.16441251087679096,-0.2610715303347142,-0.37733591021625,-0.5181558758860904,-0.6636996074565221,-0.5140115079390585,-0.0,-0.5705297399706842,-0.43661819515824185,-0.278033960478421,-0.05792650412054396,-0.027577706723498713,-0.12221976753860685,-0.0690892810402478,-0.10687122927692586,-0.054604738474514414
Net Load_standardized d-1 h=8,-0.033217569976040105,-0.005583178412583929,-0.06132663114474445,-0.0045335671795720105,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-1 h=9,-0.0016007292494906872,-0.0,-0.0,-0.029708283757932014,-0.0641040843652111,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-1 h=10,-0.0,-0.0,0.0,-0.0,-0.0,-0.2220846475817693,-0.17860558848115768,-0.053541342867622924,-0.0908521544737012,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Net Load_standardized d-1 h=11,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
Net Load_standardized d-1 h=12,-0.0062444784771693825,0.0,0.0,-0.0,-0.03243207183471218,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
Net Load_standardized d-1 h=13,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
Net Load_standardized d-1 h=14,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.02616315304817074,0.20956743905502803,0.22131431096718324,0.018885682448574085,0.17984544778150144,0.0,0.0,0.14995421182708826,0.0,0.0,0.0,0.0,-0.0,0.0
Net Load_standardized d-1 h=15,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07127037554052262,0.0,-0.0,0.0
Net Load_standardized d-1 h=16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
Net Load_standardized d-1 h=17,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0019088716746715573,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
Net Load_standardized d-1 h=18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
Net Load_standardized d-1 h=19,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
Net Load_standardized d-1 h=20,0.0,0.0,0.0331621455985897,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
Net Load_standardized d-1 h=21,0.0,0.0137955965808351,0.008570007060878994,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-1 h=22,0.0,0.01712852083506942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-1 h=23,0.0,0.0,0.0,0.0,0.0,0.12167851221451052,0.10198273287475414,0.0,0.09347235299684886,0.1577893331387027,0.29863861749385756,0.1726145598299911,0.20677892692108074,0.43784937461773843,0.7139192049745166,1.3163152782222804,1.3800615103115441,0.6647341319444686,0.46454112118771573,0.3747735278240943,0.21598634431432412,0.23131120048455636,0.08300605290893637,0.08398827574529902
Net Load_standardized d-1 h=24,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-7 h=1,-0.0,0.0,0.0,0.0,0.0,0.0,0.011226647343471967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18894378874978576,0.21955398972236995,0.25686867594836715,0.15765535304428152,0.0,0.06650993211150104
Net Load_standardized d-7 h=2,0.0,0.0,0.0,0.0,0.04357673150589662,0.1658017215894617,0.0,0.0347691745183477,0.09620610318507977,0.11770095326963759,0.09848848120938052,0.007466349176383355,0.028025778395695238,0.09436305116520619,0.16670127276975877,0.132964159744634,0.09032682304465978,0.3146468933846788,0.1168301645038514,0.0,0.0,0.0,0.11744913526710393,0.11222434330731315
Net Load_standardized d-7 h=3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-7 h=4,0.0,0.00044090711192135867,0.0,0.0,0.11548987680370927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-7 h=5,0.0003939465127913628,0.047894129714875666,0.13124688796896256,0.1788573225517397,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Net Load_standardized d-7 h=6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
Net Load_standardized d-7 h=7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0051396368101335925,-0.01738963290299742,-0.0,0.0,-0.0,-0.18913937627601315,-0.31031375465385747,-0.0944172529377228,-0.0,-0.0,0.0,-0.0
Net Load_standardized d-7 h=8,0.0,0.0,0.0,0.0,0.0,0.021926815257465756,0.03626191938038497,0.06766321650757348,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
Net Load_standardized d-7 h=9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.13967855859431222,-0.20483399262146115,-0.0,0.030982087099332707,0.0
Net Load_standardized d-7 h=10,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.060167879059713464,-0.0,0.005947909754609963,0.0
Net Load_standardized d-7 h=11,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Net Load_standardized d-7 h=12,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Net Load_standardized d-7 h=13,-0.007735412111723059,-0.0,-0.0,-0.0,-0.0,0.01687256929649779,0.11435807961202975,0.0,0.034317673296632385,0.0,0.0,0.0018331068088051098,0.035273565885467616,0.0023432430453741385,0.02067179471866223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00079450610399379,0.0
Net Load_standardized d-7 h=14,-0.010078804306808633,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
Net Load_standardized d-7 h=15,-0.0,-0.031828167792935944,-0.08498989519758687,-0.11523379916572009,-0.022894933584917624,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-7 h=16,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01973815982640539,-0.0,-0.0
Net Load_standardized d-7 h=17,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-7 h=18,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.06444963880524467,-0.3275291169623693,-0.2689016989083108
Net Load_standardized d-7 h=19,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
Net Load_standardized d-7 h=20,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
Net Load_standardized d-7 h=21,-0.0,-0.0,-0.0,-0.0,-0.0,0.22557720610093648,0.10408410814394133,0.005930293589553839,0.026730529012217737,0.13456867629521846,0.22326745179130683,0.0,0.003106929795947467,0.08134879999593779,0.0,0.0,0.0,0.24677274275732575,0.31465617558573933,0.21164127967205512,0.1750199817209725,0.0,0.0,0.0
Net Load_standardized d-7 h=22,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-7 h=23,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.014499862285679753,0.05216835015979776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-7 h=24,-0.011072288295677996,-0.026945481212344396,0.0,-0.0,-0.0,0.0,0.24941817139544206,0.34593822464365004,0.29628542389929574,0.21186605886688906,0.04467250307679349,0.2919168199276381,0.340812568968357,0.2883928223247597,0.54541867754936,0.434153505894829,0.5214410116327156,0.3056548033800615,0.0,0.0,0.0,0.051236293485948284,0.09104341842657357,0.05655437063199325
d1,0.012121948151358707,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.18407916572070726,-0.15648601304363943,-0.35621522029858294,-0.4347389701163288,-0.14446511045472057,-0.5192092159684002,-0.39945286247735684,-0.18343232042583787,-0.12835466276069615,-0.0,-0.0,-0.0005561430200408316,-0.0,-0.0
d2,-0.0,0.0,0.05699671835857078,0.03599297155983306,0.0,0.12864937402455098,0.19171814682316693,0.17756254171881908,0.15572475086269488,0.1732723291873014,0.12785736438122833,0.18049326872303348,0.049612185852532964,0.013882545756915625,0.0,0.1014274963733257,0.14455419186088894,0.0,0.0,-0.0,-0.01808264887499292,0.1334716925980699,0.3493279967991225,0.3844884438480427
d3,-0.019476374837682348,-0.06950059410333385,-0.023759217968083727,-0.036149562632213486,-0.03249845333661195,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.022326048008899153
d4,-0.022251955451694234,-0.09405164711539868,-0.027650315908897525,-0.04382952023746951,-0.02652249782754398,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.05669248225386393,0.11280889121683543,0.10038383957206493,0.6272756961790963,0.5396244941602922,0.0970722731136344,0.0,0.11836399991034645,0.05332914520341498,0.0,-0.0,-0.0
d5,0.0,0.0,0.03253097850786237,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.019904868813268375,-0.07438615221152169,-0.035866773576751394,-0.0218868071607864,-0.061483748398621564,-0.23389725709244263,-0.21430140359356245,-0.1436923753619165,-0.0,-0.0,-0.0,0.0,0.028550345862580335,0.13068534579815194,0.14380063476757882
d6,3.4312005222882193e-06,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013493841851241679,-0.035120168168040464,-0.0,-0.0,-0.0
d7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15883982086029091,0.15203813951508893,0.14441514128655858,0.0,0.0,0.11100472057061465,0.0,-0.0,-0.0,0.0
